104	4.129800
104	4.511300
105	4.123200
105	4.503200
106	4.499700
107	4.123600
107	4.144200
107	4.502800
107	4.523300
107	4.547300
108	4.131100
108	4.513900
109	4.123300
109	4.233000
109	4.505100
110	4.114700
110	4.494100
111	4.117900
111	4.459300
111	4.499300
112	4.122000
112	4.504100
112	4.518700
113	4.136900
113	4.171400
113	4.272200
113	4.297100
113	4.504200
113	4.517500
114	4.077700
114	4.138300
114	4.518200
115	4.111300
115	4.474300
115	4.491700
116	4.077100
116	4.122300
116	4.502500
116	4.535600
117	4.126000
117	4.507100
118	4.118500
119	4.111700
119	4.466400
119	4.491600
120	4.110700
120	4.205100
120	4.459300
120	4.466500
120	4.491800
121	4.137000
121	4.398200
121	4.517100
122	4.115100
122	4.450200
122	4.494300
123	4.109200
123	4.466300
123	4.491800
124	4.125400
124	4.383400
124	4.507400
125	4.118300
125	4.499400
126	4.122700
126	4.261400
126	4.365600
126	4.505400
127	4.140400
127	4.490300
127	4.520700
128	4.136700
128	4.210100
128	4.517300
129	4.140500
129	4.300900
129	4.520500
130	4.125100
130	4.304000
130	4.506700
131	4.139500
131	4.517100
132	4.120100
132	4.129400
132	4.192900
132	4.510800
133	4.070600
133	4.126400
133	4.507300
134	4.122400
134	4.505000
135	4.115400
135	4.494200
136	4.133400
136	4.490100
136	4.513700
137	4.114200
137	4.175300
137	4.481600
137	4.493100
138	4.108200
138	4.206900
138	4.244900
138	4.423300
138	4.463200
138	4.490600
139	4.133100
139	4.351000
139	4.514000
140	4.110000
140	4.115300
140	4.494400
141	4.137100
141	4.517400
142	4.058500
142	4.136500
142	4.357300
142	4.517400
142	4.551900
143	4.126300
143	4.399400
143	4.468200
143	4.507000
144	4.122300
144	4.504800
145	4.136800
145	4.164600
145	4.262100
145	4.492600
145	4.517800
146	4.125700
146	4.507200
147	4.111200
147	4.340800
147	4.466400
147	4.490900
148	4.129800
148	4.301100
148	4.386000
148	4.510300
148	4.589100
149	4.118100
149	4.499700
150	4.107800
150	4.208100
150	4.250200
150	4.463800
150	4.488100
151	4.130100
151	4.510400
152	4.133500
152	4.456600
152	4.513900
153	4.134000
153	4.445700
153	4.514300
154	4.133700
154	4.396500
154	4.513700
154	4.587100
155	4.115400
155	4.461600
155	4.495200
156	4.111900
156	4.467400
156	4.492000
157	4.107200
157	4.207400
157	4.406500
157	4.464600
157	4.489700
158	4.136100
158	4.384400
158	4.442100
158	4.517400
159	4.107700
159	4.463500
159	4.489600
160	4.122400
160	4.307700
160	4.504400
161	4.077300
161	4.137100
161	4.305700
161	4.517100
161	4.583400
162	4.118200
162	4.502200
163	4.095300
163	4.136600
163	4.239000
163	4.517200
164	4.118200
164	4.331400
164	4.498500
165	4.115900
165	4.176600
165	4.493600
166	4.095900
166	4.114900
166	4.270400
166	4.477000
167	4.110400
167	4.465800
167	4.484200
167	4.491500
168	4.140700
168	4.189600
168	4.296100
168	4.520100
169	4.106600
169	4.208000
169	4.462900
169	4.490300
170	4.125800
170	4.284900
170	4.505900
171	4.125400
171	4.507900
171	4.594000
172	4.088300
172	4.114800
172	4.495300
173	4.121800
173	4.366100
173	4.503000
173	4.562600
174	4.115900
174	4.493600
175	4.106600
175	4.207200
175	4.290400
175	4.462900
175	4.489300
176	4.114500
176	4.494200
177	4.110500
177	4.214700
177	4.474300
177	4.484200
177	4.492300
178	4.133300
178	4.514500
179	4.126000
179	4.278100
179	4.410100
179	4.507300
180	4.133200
180	4.514100
181	4.106300
181	4.206400
181	4.242100
181	4.416300
181	4.462400
181	4.487700
181	4.578400
182	4.118200
182	4.499500
183	4.074200
183	4.122500
183	4.502700
184	4.121800
184	4.445700
184	4.503400
185	4.140500
185	4.521100
186	4.139700
186	4.475400
186	4.520500
187	4.115900
187	4.494200
188	4.107200
188	4.463900
188	4.490400
189	4.114400
189	4.494200
190	4.130800
190	4.286100
190	4.510200
191	4.117900
191	4.166800
191	4.392200
191	4.409200
191	4.498400
191	4.547400
191	4.593600
192	4.107900
192	4.208500
192	4.463700
192	4.489800
193	4.133800
193	4.514500
194	4.088300
194	4.137200
194	4.517700
195	4.133100
195	4.176200
195	4.514600
196	4.132900
196	4.378600
196	4.513600
196	4.582500
197	4.118300
197	4.500100
198	4.113400
198	4.136600
198	4.325200
198	4.517100
199	4.111100
199	4.492500
200	4.110500
200	4.466500
200	4.492200
201	4.140700
201	4.182900
201	4.440800
201	4.520600
202	4.108700
202	4.464400
202	4.489800
203	4.133300
203	4.392200
203	4.514900
203	4.584400
204	4.107200
204	4.207600
204	4.465300
204	4.490400
205	4.117400
205	4.497700
206	4.110300
206	4.213700
206	4.246000
206	4.466500
206	4.492000
207	4.107600
207	4.487000
208	4.109900
208	4.466900
208	4.491600
209	4.126000
209	4.383300
209	4.461200
209	4.506700
209	4.586100
210	4.116400
210	4.493500
211	4.129700
211	4.468700
211	4.511000
212	4.136800
212	4.517200
213	4.134000
213	4.223100
213	4.514300
214	4.138100
214	4.519000
215	4.107100
215	4.207700
215	4.464700
215	4.489200
216	4.110900
216	4.490800
217	4.111100
217	4.466900
217	4.491500
218	4.132800
218	4.500300
218	4.513900
219	4.107900
219	4.206500
219	4.304800
219	4.464700
219	4.488800
220	4.114100
220	4.283000
220	4.475500
220	4.495300
221	4.118900
221	4.498100
222	4.494900
223	4.107100
223	4.207700
223	4.463200
223	4.488700
224	4.122100
224	4.503300
225	4.107700
225	4.207300
225	4.388100
225	4.463800
225	4.489700
226	4.107000
226	4.463300
226	4.489800
227	4.116800
227	4.125600
227	4.261800
227	4.508000
228	4.098900
228	4.110800
228	4.327600
228	4.466400
228	4.491700
228	4.532800
229	4.137300
229	4.518000
230	4.133500
230	4.513800
231	4.122300
231	4.504700
232	4.111200
232	4.467300
232	4.491800
233	4.123000
233	4.350900
233	4.503100
234	4.134000
234	4.514300
235	4.126600
235	4.507400
236	4.140000
236	4.520800
237	4.136800
237	4.143600
237	4.199400
237	4.288600
237	4.516700
238	4.115000
238	4.478000
239	4.106600
239	4.211900
239	4.321100
239	4.415000
239	4.462300
239	4.490200
240	4.136800
240	4.289300
240	4.517100
241	4.118200
241	4.331800
242	4.134200
242	4.514300
243	4.126600
243	4.507900
244	4.114500
244	4.198000
244	4.494300
245	4.115100
245	4.494200
246	4.055000
246	4.115000
246	4.206000
246	4.493500
247	4.129800
247	4.154000
247	4.511700
247	4.530300
248	4.513900
249	4.091900
249	4.113900
249	4.122100
249	4.147900
249	4.257900
249	4.387700
249	4.504000
250	4.125500
250	4.506800
251	4.114300
251	4.494200
252	4.107600
252	4.197300
252	4.207100
252	4.465100
252	4.489000
253	4.107500
253	4.171600
253	4.207300
253	4.462000
253	4.488500
253	4.551400
254	4.139800
254	4.464500
254	4.520500
255	4.130400
255	4.464700
255	4.510800
256	4.107600
256	4.208100
256	4.465100
256	4.489200
257	4.140300
257	4.520700
258	4.114000
258	4.493700
259	4.115100
259	4.494100
260	4.122000
260	4.319100
260	4.503100
261	4.053100
261	4.125900
261	4.187300
261	4.506600
262	4.129700
262	4.342400
262	4.511000
263	4.133500
263	4.176800
263	4.514100
264	4.117900
264	4.497900
265	4.133300
265	4.513700
266	4.141000
266	4.521300
267	4.124000
267	4.503000
268	4.129900
268	4.510100
269	4.118200
270	4.126300
270	4.173700
270	4.506800
271	4.129000
271	4.311900
271	4.331100
271	4.508000
272	4.118600
272	4.368000
272	4.498300
272	4.511700
272	4.573000
273	4.130300
273	4.511100
274	4.114700
274	4.473400
274	4.494800
275	4.106900
275	4.120400
275	4.206500
275	4.341800
275	4.423600
275	4.461100
275	4.489000
276	4.125900
276	4.506700
277	4.140700
277	4.197500
277	4.520200
278	4.106800
278	4.207800
278	4.300000
278	4.461300
278	4.487600
278	4.541000
279	4.130200
279	4.511500
280	4.122900
280	4.502900
281	4.062200
281	4.129800
281	4.201400
281	4.363100
281	4.510800
281	4.558800
282	4.115500
283	4.133100
283	4.196700
283	4.514100
284	4.115100
284	4.491500
285	4.115700
285	4.296800
285	4.467000
285	4.492100
286	4.076500
286	4.136300
286	4.516900
287	4.130000
287	4.511400
288	4.136500
288	4.428600
288	4.517800
289	4.126700
289	4.148000
289	4.292900
289	4.332300
289	4.507200
290	4.107600
290	4.207300
290	4.462500
290	4.488300
291	4.140300
291	4.520100
292	4.118800
292	4.499500
293	4.139900
293	4.335600
293	4.520400
294	4.123800
294	4.504000
295	4.126200
295	4.507000
296	4.114500
296	4.471700
296	4.494800
297	4.108200
297	4.207800
297	4.465100
297	4.488000
298	4.132700
298	4.514200
299	4.110800
299	4.322400
299	4.387500
299	4.466300
299	4.491700
299	4.580500
300	4.132900
300	4.513700
301	4.119100
301	4.186100
301	4.498800
302	4.108800
302	4.207400
302	4.397100
302	4.463200
302	4.487900
302	4.587300
303	4.118200
303	4.491400
304	4.136100
304	4.310900
304	4.517200
305	4.117300
305	4.497300
306	4.130300
306	4.436000
306	4.510800
307	4.122400
307	4.502700
307	4.518400
308	4.110200
308	4.212200
308	4.300100
308	4.466000
308	4.491900
309	4.113800
309	4.229700
309	4.442100
309	4.472800
309	4.494600
310	4.133900
310	4.515200
311	4.121900
311	4.503900
312	4.125800
312	4.192800
312	4.506900
313	4.130200
313	4.510700
314	4.114400
314	4.473400
314	4.490900
314	4.495800
315	4.389400
315	4.507700
316	4.140200
316	4.520600
317	4.103400
317	4.115300
317	4.494600
318	4.118800
318	4.498900
319	4.122100
319	4.201400
319	4.487300
319	4.502700
320	4.137500
320	4.518500
321	4.136900
321	4.518000
322	4.123400
322	4.218600
322	4.504200
323	4.118900
323	4.499600
324	4.114700
324	4.477800
325	4.141100
325	4.521200
326	4.126400
326	4.236000
326	4.507300
327	4.133900
327	4.487800
327	4.505900
327	4.514300
328	4.139600
328	4.174600
328	4.519500
329	4.140000
329	4.520600
330	4.137600
330	4.517600
331	4.130300
331	4.510900
332	4.129800
332	4.311500
332	4.511100
333	4.129300
333	4.140300
333	4.273500
333	4.520700
334	4.122100
334	4.504900
335	4.140400
335	4.521200
336	4.108300
336	4.383500
336	4.463300
336	4.490800
337	4.125300
337	4.414900
337	4.506500
338	4.111000
338	4.468200
338	4.491800
339	4.130400
339	4.329500
339	4.510000
340	4.502900
341	4.114700
341	4.211700
341	4.494600
341	4.507800
342	4.070300
342	4.118800
342	4.499400
343	4.125900
343	4.507100
344	4.107500
344	4.183600
344	4.206300
344	4.466000
344	4.490600
345	4.133500
345	4.514700
346	4.133600
346	4.257000
346	4.304400
346	4.513800
347	4.122300
347	4.503000
348	4.125900
348	4.506600
349	4.112300
349	4.256500
349	4.491100
350	4.133300
350	4.254400
350	4.514500
351	4.056800
351	4.494000
352	4.113600
352	4.338600
352	4.475600
352	4.494700
353	4.133500
353	4.514500
354	4.059500
354	4.136500
354	4.516600
355	4.111000
355	4.468200
355	4.491600
356	4.110600
356	4.212400
356	4.380800
356	4.466800
356	4.491200
356	4.573100
357	4.111400
357	4.466700
357	4.492200
358	4.125900
358	4.134800
358	4.281000
358	4.507200
359	4.140200
359	4.145800
359	4.329200
359	4.520500
359	4.524300
360	4.137300
360	4.322500
360	4.517900
361	4.133800
361	4.515300
362	4.136800
362	4.517400
363	4.133400
363	4.514200
364	4.121400
364	4.505100
365	4.130700
365	4.510500
366	4.115300
366	4.189100
366	4.493900
367	4.115700
367	4.383700
367	4.494700
367	4.577500
368	4.125000
368	4.504600
369	4.140000
369	4.221800
369	4.498300
369	4.520200
370	4.114900
370	4.203600
370	4.424200
370	4.494100
370	4.500200
371	4.107300
371	4.464800
371	4.489300
372	4.133200
372	4.513800
373	4.129600
373	4.187100
373	4.511100
374	4.118100
374	4.311400
374	4.498900
375	4.111400
375	4.135100
375	4.163600
375	4.280400
375	4.325500
375	4.466100
375	4.491200
375	4.542000
376	4.106400
376	4.160800
376	4.207300
376	4.256800
376	4.463000
376	4.487700
376	4.493000
377	4.128000
377	4.507000
378	4.099500
378	4.122500
378	4.504200
379	4.507700
380	4.139600
380	4.293300
380	4.520300
380	4.541100
381	4.106600
381	4.207600
381	4.462100
381	4.478000
381	4.489200
382	4.129100
382	4.260500
382	4.362600
382	4.510700
383	4.110900
383	4.139300
383	4.214200
383	4.284300
383	4.466200
383	4.491800
384	4.129600
384	4.510900
385	4.115600
385	4.493800
386	4.110100
386	4.212700
386	4.244900
386	4.466800
386	4.491700
387	4.140000
387	4.449900
387	4.521100
388	4.499900
389	4.083000
389	4.118700
389	4.499000
390	4.107900
390	4.463100
390	4.488900
391	4.138900
391	4.366200
391	4.511800
391	4.517200
391	4.562100
392	4.139600
392	4.421600
392	4.519700
393	4.119000
393	4.500000
394	4.070500
394	4.139800
394	4.520300
395	4.129500
395	4.276500
395	4.293400
395	4.510700
396	4.499700
397	4.134100
397	4.142300
397	4.178300
397	4.514000
398	4.128500
398	4.133100
398	4.298100
398	4.514200
399	4.108000
399	4.211400
399	4.464500
399	4.489000
400	4.118500
400	4.499300
401	4.110900
401	4.131200
401	4.467200
401	4.492000
402	4.520800
403	4.051800
403	4.140800
403	4.521700
404	4.138600
404	4.389500
404	4.521400
405	4.108000
405	4.462500
405	4.490700
406	4.107900
406	4.207800
406	4.486800
407	4.126200
407	4.403300
407	4.508300
407	4.596300
408	4.123100
408	4.171700
408	4.407000
408	4.502000
408	4.597500
409	4.132800
410	4.118500
410	4.308100
410	4.498600
411	4.107700
411	4.464600
411	4.491800
412	4.115200
412	4.191800
412	4.403800
412	4.494400
412	4.594600
413	4.129500
413	4.510100
414	4.133400
414	4.513900
415	4.109400
415	4.129400
415	4.510300
416	4.133400
416	4.514500
417	4.139800
417	4.519800
418	4.115100
418	4.494900
419	4.139700
419	4.520500
420	4.126900
420	4.507300
421	4.137300
421	4.517800
422	4.107800
422	4.214900
422	4.464000
422	4.489700
423	4.126000
423	4.142300
423	4.507200
424	4.130100
424	4.508100
425	4.130100
425	4.391200
425	4.511500
425	4.593800
426	4.109400
426	4.125900
426	4.254100
426	4.507300
427	4.115100
427	4.472500
427	4.494500
428	4.134200
428	4.514700
429	4.118600
430	4.118900
430	4.190700
430	4.498700
431	4.130700
431	4.415300
431	4.510600
432	4.126300
432	4.507400
433	4.070700
433	4.118900
433	4.213600
433	4.498700
434	4.498800
435	4.126300
435	4.507200
436	4.111700
436	4.490500
437	4.114300
437	4.236600
437	4.309900
437	4.472900
437	4.494400
438	4.108000
438	4.206900
438	4.464300
438	4.489700
439	4.107800
439	4.206800
439	4.259300
439	4.460100
439	4.487200
440	4.136900
440	4.518100
441	4.280000
441	4.505100
442	4.499800
443	4.415500
443	4.498800
444	4.285100
444	4.305000
444	4.511200
445	4.058200
445	4.136300
445	4.197800
445	4.382300
445	4.515800
445	4.585500
446	4.110900
446	4.424900
446	4.490800
447	4.136100
447	4.387700
447	4.516500
447	4.580100
448	4.138300
448	4.519600
449	4.133000
449	4.514400
449	4.587300
450	4.136700
450	4.517500
451	4.110200
451	4.466600
451	4.491700
452	4.499300
452	4.583900
453	4.121800
453	4.256800
453	4.430700
453	4.503800
454	4.054700
454	4.062200
454	4.121800
455	4.140400
455	4.520700
456	4.112600
456	4.139900
456	4.257600
456	4.395000
456	4.520100
456	4.587000
457	4.118100
457	4.174800
457	4.498700
457	4.514900
458	4.137300
458	4.518200
459	4.129900
459	4.510700
460	4.136600
460	4.166600
460	4.257900
460	4.517300
461	4.122800
461	4.503600
462	4.133600
462	4.481200
462	4.515300
463	4.122100
463	4.503500
464	4.140500
464	4.521000
465	4.111000
465	4.211200
465	4.490900
466	4.140100
466	4.521300
467	4.125500
467	4.506300
468	4.107600
468	4.207900
468	4.464000
468	4.488800
469	4.110900
469	4.279100
469	4.467100
469	4.491800
470	4.117800
470	4.498700
471	4.138700
471	4.518400
472	4.125500
472	4.507300
473	4.499800
474	4.139900
474	4.520500
475	4.115300
475	4.494400
476	4.107900
476	4.208400
476	4.461800
476	4.487500
477	4.135000
477	4.140300
477	4.280400
477	4.520600
478	4.110700
478	4.466500
478	4.491900
479	4.110400
479	4.289400
479	4.466800
479	4.492000
480	4.153000
480	4.296600
480	4.504200
481	4.108300
481	4.207700
481	4.462200
481	4.484500
481	4.492000
482	4.129900
482	4.510100
483	4.078500
483	4.122100
483	4.140100
483	4.284400
483	4.503400
484	4.114900
484	4.494500
485	4.126200
485	4.506800
486	4.123000
486	4.504800
487	4.125700
487	4.508000
488	4.099100
488	4.128900
488	4.511000
489	4.110400
489	4.124000
489	4.325100
489	4.357300
489	4.467600
489	4.492400
489	4.552900
490	4.130100
490	4.510400
491	4.126500
491	4.507400
492	4.115100
492	4.494600
493	4.139900
493	4.521000
494	4.137200
494	4.518100
495	4.136600
495	4.517100
496	4.121900
496	4.502800
497	4.106900
497	4.206900
497	4.466000
497	4.487200
498	4.087300
498	4.132700
498	4.513800
499	4.133000
499	4.514300
500	4.129600
500	4.511800
